date,sector,gdp,hours,employment,output_hour,output_employment,employed,employed_employer,employed_employee,employed_own_account,employed_unpaid_family
2020-01-01 00:00:00,services,37950,225,416,168.7,91226,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,228561,5570,10229,41,22344.4,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,228561,5570,10229,41,22344.4,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,36538,3370,6503,10.8,5618.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,36538,3370,6503,10.8,5618.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,42077,1159,2156,36.3,19516.2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,42077,1159,2156,36.3,19516.2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,89203,524,973,170.2,91678.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,89203,524,973,170.2,91678.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,96102,802,1505,119.8,63855.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,96102,802,1505,119.8,63855.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,58766,2469,4547,23.8,12924.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,58766,2469,4547,23.8,12924.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,188495,5363,10491,35.1,17967.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,188495,5363,10491,35.1,17967.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-5.2,-8.5,0.5,3.5,-5.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-5.2,-8.5,0.5,3.5,-5.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-1,-7.8,0.7,7.4,-1.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-1,-7.8,0.7,7.4,-1.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-5.8,-8.6,1.1,3,-6.9,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-5.8,-8.6,1.1,3,-6.9,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-26.7,-11.5,-0.4,-17.2,-26.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-26.7,-11.5,-0.4,-17.2,-26.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-21.5,-12.2,-0.1,-10.6,-21.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-21.5,-12.2,-0.1,-10.6,-21.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,5.9,-5.8,3.1,12.4,2.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,5.9,-5.8,3.1,12.4,2.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,2.9,-7.1,0.4,10.8,2.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,2.9,-7.1,0.4,10.8,2.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-14.5,-8.4,0.9,-6.7,-15.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-14.5,-8.4,0.9,-6.7,-15.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-0.7,-6,0.1,5.7,-0.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-0.7,-6,0.1,5.7,-0.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,777693,19483,36823,39.9,21119.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,777693,19483,36823,39.9,21119.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,37950,225,416,168.7,91226,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,37950,225,416,168.7,91226,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,228561,5570,10229,41,22344.4,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,228561,5570,10229,41,22344.4,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,36538,3370,6503,10.8,5618.6,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,36538,3370,6503,10.8,5618.6,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,42077,1159,2156,36.3,19516.2,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,42077,1159,2156,36.3,19516.2,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,89203,524,973,170.2,91678.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,89203,524,973,170.2,91678.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,96102,802,1505,119.8,63855.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,96102,802,1505,119.8,63855.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,58766,2469,4547,23.8,12924.1,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,58766,2469,4547,23.8,12924.1,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,188495,5363,10491,35.1,17967.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,188495,5363,10491,35.1,17967.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-5.2,-8.5,0.5,3.5,-5.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-5.2,-8.5,0.5,3.5,-5.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-1,-7.8,0.7,7.4,-1.7,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-1,-7.8,0.7,7.4,-1.7,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-5.8,-8.6,1.1,3,-6.9,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-5.8,-8.6,1.1,3,-6.9,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-26.7,-11.5,-0.4,-17.2,-26.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-26.7,-11.5,-0.4,-17.2,-26.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-21.5,-12.2,-0.1,-10.6,-21.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-21.5,-12.2,-0.1,-10.6,-21.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,5.9,-5.8,3.1,12.4,2.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,5.9,-5.8,3.1,12.4,2.8,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,2.9,-7.1,0.4,10.8,2.5,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,2.9,-7.1,0.4,10.8,2.5,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-14.5,-8.4,0.9,-6.7,-15.3,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-14.5,-8.4,0.9,-6.7,-15.3,100,3.61,74.35,18.02,4.14
2020-01-01 00:00:00,services,-0.7,-6,0.1,5.7,-0.8,15299.4,552.3,11375.4,2757.1,632.8
2020-01-01 00:00:00,services,-0.7,-6,0.1,5.7,-0.8,100,3.61,74.35,18.02,4.14
2021-01-01 00:00:00,agriculture,98843,3954,7494,25,13189.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,agriculture,98843,3954,7494,25,13189.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,agriculture,-0.3,4.7,0.4,-4.7,-0.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,agriculture,-0.3,4.7,0.4,-4.7,-0.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,agriculture,98843,3954,7494,25,13189.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,agriculture,98843,3954,7494,25,13189.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,agriculture,-0.3,4.7,0.4,-4.7,-0.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,agriculture,-0.3,4.7,0.4,-4.7,-0.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,agriculture,98843,3954,7494,25,13189.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,agriculture,98843,3954,7494,25,13189.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,agriculture,-0.3,4.7,0.4,-4.7,-0.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,agriculture,-0.3,4.7,0.4,-4.7,-0.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,construction,50839,3073,5541,16.5,9175.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,construction,50839,3073,5541,16.5,9175.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,construction,-5.2,3.4,-1,-8.3,-4.2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,construction,-5.2,3.4,-1,-8.3,-4.2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,336725,5917,10471,56.9,32157.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,336725,5917,10471,56.9,32157.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,31515,1017,1877,31,16790.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,31515,1017,1877,31,16790.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,7756,40,71,193.9,109239.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,7756,40,71,193.9,109239.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,5837,522,1045,11.2,5585.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,5837,522,1045,11.2,5585.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,21341,666,1197,32,17828.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,21341,666,1197,32,17828.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,101787,1015,1699,100.3,59909.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,101787,1015,1699,100.3,59909.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,34102,853,1468,40,23230.2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,34102,853,1468,40,23230.2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,104745,1371,2362,76.4,44345.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,104745,1371,2362,76.4,44345.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,29641,434,753,68.3,39363.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,29641,434,753,68.3,39363.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,9.5,6.2,2.6,3,6.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,9.5,6.2,2.6,3,6.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,2.1,6.9,4.7,-4.6,-2.5,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,2.1,6.9,4.7,-4.6,-2.5,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,0.6,-4.8,0,5.7,0.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,0.6,-4.8,0,5.7,0.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,7.2,3.6,4,3.5,3.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,7.2,3.6,4,3.5,3.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,6.3,2,0,4.2,6.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,6.3,2,0,4.2,6.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,13,7.4,3.7,5.2,9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,13,7.4,3.7,5.2,9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,4,4.9,1.1,-0.9,2.8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,4,4.9,1.1,-0.9,2.8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,14.6,8.6,2.6,5.6,11.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,14.6,8.6,2.6,5.6,11.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,manufacturing,1.3,8.5,1.1,-6.6,0.2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,manufacturing,1.3,8.5,1.1,-6.6,0.2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,mining,93717,176,300,532.5,312390,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,mining,93717,176,300,532.5,312390,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,mining,0.9,4.8,1.7,-3.7,-0.8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,mining,0.9,4.8,1.7,-3.7,-0.8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,overall,1390881,33839,61160,41.1,22741.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,overall,1390881,33839,61160,41.1,22741.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,overall,3.3,5.8,1.3,-2.4,2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,overall,3.3,5.8,1.3,-2.4,2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,795117,20722,37351,38.4,21287.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,795117,20722,37351,38.4,21287.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,39022,235,422,166.1,92469.2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,39022,235,422,166.1,92469.2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,233687,5895,10458,39.6,22345.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,233687,5895,10458,39.6,22345.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,32622,3641,6565,9,4969.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,32622,3641,6565,9,4969.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,42603,1247,2139,34.2,19917.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,42603,1247,2139,34.2,19917.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,94601,579,998,163.4,94790.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,94601,579,998,163.4,94790.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,105771,844,1497,125.3,70655.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,105771,844,1497,125.3,70655.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,53420,2554,4494,20.9,11887,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,53420,2554,4494,20.9,11887,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,193392,5727,10777,33.8,17944.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,193392,5727,10777,33.8,17944.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.2,6.4,1.4,-3.9,0.8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.2,6.4,1.4,-3.9,0.8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.8,4.4,1.4,-1.6,1.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.8,4.4,1.4,-1.6,1.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.2,5.8,2.2,-3.4,0,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.2,5.8,2.2,-3.4,0,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,-10.7,8,1,-17.4,-11.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,-10.7,8,1,-17.4,-11.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,1.3,7.6,-0.8,-5.9,2.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,1.3,7.6,-0.8,-5.9,2.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,6.1,10.5,2.6,-4,3.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,6.1,10.5,2.6,-4,3.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,10.1,5.2,-0.5,4.6,10.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,10.1,5.2,-0.5,4.6,10.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,-9.1,3.4,-1.2,-12.1,-8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,-9.1,3.4,-1.2,-12.1,-8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.6,6.8,2.7,-3.9,-0.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.6,6.8,2.7,-3.9,-0.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,795117,20722,37351,38.4,21287.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,795117,20722,37351,38.4,21287.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,39022,235,422,166.1,92469.2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,39022,235,422,166.1,92469.2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,233687,5895,10458,39.6,22345.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,233687,5895,10458,39.6,22345.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,32622,3641,6565,9,4969.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,32622,3641,6565,9,4969.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,42603,1247,2139,34.2,19917.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,42603,1247,2139,34.2,19917.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,94601,579,998,163.4,94790.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,94601,579,998,163.4,94790.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,105771,844,1497,125.3,70655.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,105771,844,1497,125.3,70655.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,53420,2554,4494,20.9,11887,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,53420,2554,4494,20.9,11887,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,193392,5727,10777,33.8,17944.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,193392,5727,10777,33.8,17944.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.2,6.4,1.4,-3.9,0.8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.2,6.4,1.4,-3.9,0.8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.8,4.4,1.4,-1.6,1.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.8,4.4,1.4,-1.6,1.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.2,5.8,2.2,-3.4,0,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.2,5.8,2.2,-3.4,0,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,-10.7,8,1,-17.4,-11.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,-10.7,8,1,-17.4,-11.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,1.3,7.6,-0.8,-5.9,2.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,1.3,7.6,-0.8,-5.9,2.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,6.1,10.5,2.6,-4,3.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,6.1,10.5,2.6,-4,3.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,10.1,5.2,-0.5,4.6,10.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,10.1,5.2,-0.5,4.6,10.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,-9.1,3.4,-1.2,-12.1,-8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,-9.1,3.4,-1.2,-12.1,-8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.6,6.8,2.7,-3.9,-0.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.6,6.8,2.7,-3.9,-0.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,795117,20722,37351,38.4,21287.7,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,795117,20722,37351,38.4,21287.7,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,39022,235,422,166.1,92469.2,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,39022,235,422,166.1,92469.2,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,233687,5895,10458,39.6,22345.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,233687,5895,10458,39.6,22345.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,32622,3641,6565,9,4969.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,32622,3641,6565,9,4969.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,42603,1247,2139,34.2,19917.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,42603,1247,2139,34.2,19917.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,94601,579,998,163.4,94790.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,94601,579,998,163.4,94790.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,105771,844,1497,125.3,70655.3,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,105771,844,1497,125.3,70655.3,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,53420,2554,4494,20.9,11887,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,53420,2554,4494,20.9,11887,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,193392,5727,10777,33.8,17944.9,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,193392,5727,10777,33.8,17944.9,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.2,6.4,1.4,-3.9,0.8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.2,6.4,1.4,-3.9,0.8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.8,4.4,1.4,-1.6,1.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.8,4.4,1.4,-1.6,1.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.2,5.8,2.2,-3.4,0,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.2,5.8,2.2,-3.4,0,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,-10.7,8,1,-17.4,-11.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,-10.7,8,1,-17.4,-11.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,1.3,7.6,-0.8,-5.9,2.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,1.3,7.6,-0.8,-5.9,2.1,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,6.1,10.5,2.6,-4,3.4,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,6.1,10.5,2.6,-4,3.4,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,10.1,5.2,-0.5,4.6,10.6,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,10.1,5.2,-0.5,4.6,10.6,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,-9.1,3.4,-1.2,-12.1,-8,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,-9.1,3.4,-1.2,-12.1,-8,100,3.09,77.84,15.73,3.46
2021-01-01 00:00:00,services,2.6,6.8,2.7,-3.9,-0.1,15219.2,469.7,11846.9,2394.6,526.1
2021-01-01 00:00:00,services,2.6,6.8,2.7,-3.9,-0.1,100,3.09,77.84,15.73,3.46
2022-01-01 00:00:00,agriculture,100164,4006,7444,25,13455.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,agriculture,100164,4006,7444,25,13455.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,agriculture,1.3,1.3,-0.7,0,2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,agriculture,1.3,1.3,-0.7,0,2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,agriculture,100164,4006,7444,25,13455.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,agriculture,100164,4006,7444,25,13455.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,agriculture,1.3,1.3,-0.7,0,2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,agriculture,1.3,1.3,-0.7,0,2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,agriculture,100164,4006,7444,25,13455.7,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,agriculture,100164,4006,7444,25,13455.7,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,agriculture,1.3,1.3,-0.7,0,2,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,agriculture,1.3,1.3,-0.7,0,2,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,construction,53455,3291,5530,16.2,9666.4,15651.6,517.2,12028.9,2656.2,483.8
2022-01-01 00:00:00,construction,53455,3291,5530,16.2,9666.4,100,3.3,76.85,16.97,3.09
2022-01-01 00:00:00,construction,5.1,7.1,-0.2,-1.8,5.4,15651.6,517.2,12028.9,2656.2,483.8
